id,id_modality,athlete_id,id_olympic,Age,Height,Weight
6882,145,120467,20,20.0,183.0,62.0
6883,250,120467,20,20.0,183.0,62.0
6884,50,120536,3,24.0,184.0,85.0
6885,50,120536,4,28.0,184.0,85.0
6886,50,120536,1,32.0,184.0,85.0
6887,402,120657,12,22.0,186.0,71.0
6888,254,120813,6,27.0,170.0,60.0
6889,255,120813,6,27.0,170.0,60.0
6890,379,120813,20,31.0,170.0,60.0
6891,254,120813,20,31.0,170.0,60.0
6892,255,120813,20,31.0,170.0,60.0
6893,254,120813,15,35.0,170.0,60.0
6894,253,120813,24,39.0,170.0,60.0
6895,17,120814,6,30.0,,
6896,162,120837,5,27.0,195.0,86.0
6897,25,120870,15,23.0,185.0,87.0
6898,100,120918,12,41.0,172.0,63.0
6899,101,120918,12,41.0,172.0,63.0
6900,94,120931,2,19.0,195.0,90.0
6901,76,120932,2,23.0,175.0,66.0
6902,25,120958,11,23.0,199.0,98.0
6903,65,120958,8,26.0,199.0,98.0
6904,65,120958,12,30.0,199.0,98.0
6905,163,120958,3,35.0,199.0,98.0
6906,163,120958,4,38.0,199.0,98.0
6907,25,120958,1,42.0,199.0,98.0
6908,119,120964,20,24.0,187.0,70.0
6909,109,120964,20,24.0,187.0,70.0
6910,119,120964,15,28.0,187.0,70.0
6911,109,120964,15,28.0,187.0,70.0
6912,24,120967,16,24.0,198.0,93.0
6913,24,120967,9,28.0,198.0,93.0
6914,177,121023,5,21.0,165.0,63.0
6915,22,121024,9,19.0,181.0,66.0
6916,89,121024,9,19.0,181.0,66.0
6917,176,121024,9,19.0,181.0,66.0
6918,104,121024,17,23.0,181.0,66.0
6919,22,121024,17,23.0,181.0,66.0
6920,89,121024,17,23.0,181.0,66.0
6921,176,121024,17,23.0,181.0,66.0
6922,120,121024,17,23.0,181.0,66.0
6923,196,121055,15,16.0,,
6924,120,121055,15,16.0,,
6925,64,121056,12,25.0,190.0,95.0
6926,144,121080,5,23.0,158.0,60.0
6927,25,121083,4,25.0,168.0,55.0
6928,42,121088,10,22.0,159.0,55.0
6929,42,121088,11,26.0,159.0,55.0
6930,42,121088,8,30.0,159.0,55.0
6931,42,121088,12,34.0,159.0,55.0
6932,23,121114,1,23.0,189.0,86.0
6933,58,121125,1,34.0,164.0,50.0
6934,114,121125,1,34.0,164.0,50.0
6935,58,121125,2,38.0,164.0,50.0
6936,114,121125,2,38.0,164.0,50.0
6937,58,121125,5,42.0,164.0,50.0
6938,114,121125,5,42.0,164.0,50.0
6939,353,121181,15,33.0,181.0,75.0
6940,354,121181,15,33.0,181.0,75.0
6941,66,121226,11,26.0,,
6942,150,121487,12,17.0,147.0,45.0
6943,9,121487,3,21.0,147.0,45.0
6944,318,121487,3,21.0,147.0,45.0
6945,269,121487,3,21.0,147.0,45.0
6946,150,121487,4,25.0,147.0,45.0
6947,9,121487,4,25.0,147.0,45.0
6948,269,121487,4,25.0,147.0,45.0
6949,269,121487,2,33.0,147.0,45.0
6950,42,121537,3,23.0,165.0,62.0
6951,42,121537,4,27.0,165.0,62.0
6952,96,121555,10,22.0,197.0,98.0
6953,96,121555,11,26.0,197.0,98.0
6954,96,121555,8,30.0,197.0,98.0
6955,15,121563,9,28.0,164.0,61.0
6956,15,121563,17,32.0,164.0,61.0
6957,71,121619,9,32.0,180.0,83.0
6958,203,121624,15,23.0,183.0,78.0
6959,213,121624,15,23.0,183.0,78.0
6960,204,121624,15,23.0,183.0,78.0
6961,205,121624,15,23.0,183.0,78.0
6962,206,121624,15,23.0,183.0,78.0
6963,207,121624,15,23.0,183.0,78.0
6964,208,121624,15,23.0,183.0,78.0
6965,209,121624,15,23.0,183.0,78.0
6966,197,121672,2,20.0,193.0,80.0
6967,34,121672,2,20.0,193.0,80.0
6968,292,121725,12,25.0,177.0,65.0
6969,101,121774,3,45.0,179.0,74.0
6970,309,121775,6,25.0,,90.0
6971,145,121800,13,20.0,192.0,84.0
6972,250,121800,13,20.0,192.0,84.0
6973,53,121800,13,20.0,192.0,84.0
6974,145,121800,14,24.0,192.0,84.0
6975,250,121800,14,24.0,192.0,84.0
6976,17,121811,20,31.0,179.0,78.0
6977,15,121812,3,31.0,165.0,89.0
6978,245,121812,3,31.0,165.0,89.0
6979,296,121822,2,24.0,166.0,52.0
6980,296,121822,5,28.0,166.0,52.0
6981,447,121832,3,23.0,180.0,86.0
6982,387,121832,4,27.0,180.0,86.0
6983,36,121875,16,23.0,170.0,67.0
6984,37,121875,16,23.0,170.0,67.0
6985,36,121902,6,,,
6986,300,121902,6,,,
6987,247,121914,22,27.0,167.0,60.0
6988,118,121925,8,23.0,178.0,84.0
6989,262,121925,8,23.0,178.0,84.0
6990,118,121925,12,27.0,178.0,84.0
6991,118,121925,3,31.0,178.0,84.0
6992,130,121934,4,21.0,176.0,65.0
6993,23,122003,1,20.0,177.0,76.0
6994,12,122042,3,27.0,178.0,56.0
6995,12,122042,4,31.0,178.0,56.0
6996,12,122042,1,35.0,178.0,56.0
6997,36,122090,10,25.0,179.0,67.0
6998,37,122090,10,25.0,179.0,67.0
6999,56,122177,5,21.0,162.0,52.0
7000,23,122259,12,22.0,183.0,78.0
7001,268,122468,15,25.0,180.0,65.0
7002,115,122485,17,21.0,183.0,90.0
7003,305,122485,17,21.0,183.0,90.0
7004,115,122485,10,25.0,183.0,90.0
7005,24,122488,9,21.0,198.0,87.0
7006,24,122488,17,25.0,198.0,87.0
7007,134,122582,6,,,
7008,64,122628,12,22.0,175.0,80.0
7009,181,122751,3,26.0,185.0,70.0
7010,278,122755,11,35.0,163.0,55.0
7011,334,122755,11,35.0,163.0,55.0
7012,177,122758,5,32.0,168.0,64.0
7013,332,122762,5,21.0,180.0,81.0
7014,96,122766,9,23.0,186.0,92.0
7015,96,122766,17,27.0,186.0,92.0
7016,96,122766,10,31.0,186.0,92.0
7017,1,122776,2,28.0,179.0,82.0
7018,1,122776,5,32.0,179.0,82.0
7019,140,122777,40,28.0,,
7020,82,122780,28,25.0,,
7021,182,122783,15,19.0,,
7022,32,122783,15,19.0,,
7023,96,122791,17,29.0,188.0,80.0
7024,96,122791,10,33.0,188.0,80.0
7025,338,122802,4,31.0,187.0,100.0
7026,98,122818,9,16.0,166.0,64.0
7027,97,122818,9,16.0,166.0,64.0
7028,163,122822,5,24.0,190.0,92.0
7029,26,122831,10,26.0,178.0,78.0
7030,31,122866,2,28.0,182.0,81.0
7031,82,122868,20,23.0,180.0,73.0
7032,312,122869,7,29.0,,
7033,313,122869,7,29.0,,
7034,42,122922,4,26.0,152.0,52.0
7035,42,122922,1,30.0,152.0,52.0
7036,74,122927,5,25.0,186.0,102.0
7037,147,122927,5,25.0,186.0,102.0
7038,160,122946,12,31.0,177.0,72.0
7039,25,123107,9,25.0,193.0,93.0
7040,2,123369,12,23.0,182.0,64.0
7041,2,123369,3,28.0,182.0,64.0
7042,240,123380,1,25.0,183.0,71.0
7043,89,123396,11,19.0,198.0,82.0
7044,176,123396,11,19.0,198.0,82.0
7045,161,123642,8,27.0,,
7046,64,123643,4,26.0,187.0,98.0
7047,12,123761,15,24.0,173.0,62.0
7048,64,123762,12,28.0,180.0,67.0
7049,303,123822,15,20.0,172.0,81.0
7050,79,123835,11,28.0,178.0,78.0
7051,23,123976,4,19.0,186.0,76.0
7052,31,124182,3,21.0,206.0,110.0
7053,31,124182,4,25.0,206.0,110.0
7054,64,124217,3,19.0,180.0,92.0
7055,64,124217,4,23.0,180.0,92.0
7056,198,124250,9,,,
7057,34,124250,9,,,
7058,153,124251,17,17.0,167.0,70.0
7059,182,124251,17,17.0,167.0,70.0
7060,32,124251,17,17.0,167.0,70.0
7061,366,124251,17,17.0,167.0,70.0
7062,33,124251,17,17.0,167.0,70.0
7063,197,124504,3,25.0,186.0,82.0
7064,11,124521,6,38.0,,
7065,29,124568,5,23.0,179.0,65.0
7066,23,124569,11,23.0,,
7067,6,124643,4,25.0,188.0,78.0
7068,79,124669,9,23.0,176.0,69.0
7069,99,124757,3,22.0,179.0,69.0
7070,145,124787,10,26.0,174.0,73.0
7071,250,124787,10,26.0,174.0,73.0
7072,126,124787,10,26.0,174.0,73.0
7073,135,124815,1,25.0,164.0,60.0
7074,357,124815,1,25.0,164.0,60.0
7075,135,124815,2,29.0,164.0,60.0
7076,357,124815,2,29.0,164.0,60.0
7077,284,125008,11,17.0,160.0,52.0
7078,165,125008,11,17.0,160.0,52.0
7079,33,125008,11,17.0,160.0,52.0
7080,284,125008,8,21.0,160.0,52.0
7081,165,125008,8,21.0,160.0,52.0
7082,284,125008,12,25.0,160.0,52.0
7083,123,125074,12,25.0,184.0,81.0
7084,123,125074,3,29.0,184.0,81.0
7085,6,125075,12,24.0,195.0,90.0
7086,22,125075,12,24.0,195.0,90.0
7087,146,125489,15,23.0,175.0,69.0
7088,126,125489,15,23.0,175.0,69.0
7089,289,125493,16,22.0,158.0,56.0
7090,65,125601,20,22.0,185.0,79.0
7091,25,125601,15,26.0,185.0,79.0
7092,23,125602,8,22.0,182.0,
7093,299,125639,2,26.0,165.0,61.0
7094,267,125797,4,33.0,178.0,92.0
7095,267,125797,2,41.0,178.0,92.0
7096,267,125797,5,45.0,178.0,92.0
7097,30,126065,2,19.0,178.0,76.0
7098,62,126104,6,27.0,,
7099,8,126188,7,33.0,,
7100,1,126349,3,20.0,179.0,68.0
7101,71,126391,17,26.0,181.0,90.0
7102,23,126394,12,29.0,180.0,72.0
7103,23,126398,8,22.0,185.0,
7104,23,126411,12,19.0,189.0,93.0
7105,23,126411,3,23.0,189.0,93.0
7106,88,126705,12,19.0,181.0,94.0
7107,448,126705,3,23.0,181.0,94.0
7108,146,126708,3,21.0,183.0,78.0
7109,126,126708,3,21.0,183.0,78.0
7110,146,126708,4,25.0,183.0,78.0
7111,2,126718,15,26.0,174.0,64.0
7112,305,126749,11,23.0,183.0,84.0
7113,66,126850,15,39.0,180.0,89.0
7114,44,126931,1,19.0,165.0,58.0
7115,49,126931,1,19.0,165.0,58.0
7116,47,126931,1,19.0,165.0,58.0
7117,324,126938,12,24.0,172.0,103.0
7118,324,126938,3,28.0,172.0,103.0
7119,24,126964,11,19.0,200.0,108.0
7120,24,126964,8,23.0,200.0,108.0
7121,24,126964,12,27.0,200.0,108.0
7122,24,126964,3,31.0,200.0,108.0
7123,36,127060,3,27.0,183.0,77.0
7124,26,127061,15,21.0,182.0,81.0
7125,64,127074,12,31.0,182.0,78.0
7126,30,127171,5,25.0,179.0,74.0
7127,5,127813,8,27.0,,
7128,43,127818,20,23.0,188.0,82.0
7129,82,127820,15,20.0,180.0,83.0
7130,23,127830,11,26.0,183.0,72.0
7131,225,127862,15,25.0,164.0,54.0
7132,74,127909,11,33.0,183.0,89.0
7133,147,127909,11,33.0,183.0,89.0
7134,133,127927,24,19.0,170.0,68.0
7135,134,127927,24,19.0,170.0,68.0
7136,133,127927,16,23.0,170.0,68.0
7137,134,127927,16,23.0,170.0,68.0
7138,133,127927,9,26.0,170.0,68.0
7139,134,127927,9,26.0,170.0,68.0
7140,199,127928,20,32.0,178.0,81.0
7141,29,127977,3,28.0,165.0,54.0
7142,29,127977,4,32.0,165.0,54.0
7143,83,128003,5,25.0,178.0,64.0
7144,342,128004,4,26.0,163.0,47.0
7145,65,128083,15,24.0,173.0,75.0
7146,44,128089,3,18.0,160.0,47.0
7147,49,128089,3,18.0,160.0,47.0
7148,45,128089,3,18.0,160.0,47.0
7149,46,128089,3,18.0,160.0,47.0
7150,47,128089,3,18.0,160.0,47.0
7151,48,128089,3,18.0,160.0,47.0
7152,91,128110,27,29.0,,
7153,71,128111,12,24.0,181.0,80.0
7154,42,128116,1,32.0,161.0,58.0
7155,25,128132,12,22.0,191.0,90.0
7156,139,128139,29,23.0,182.0,113.0
7157,139,128139,30,27.0,182.0,113.0
7158,91,128148,34,22.0,176.0,85.0
7159,91,128148,18,26.0,176.0,85.0
7160,375,128161,3,23.0,175.0,70.0
7161,116,128165,1,25.0,190.0,90.0
7162,117,128165,1,25.0,190.0,90.0
7163,262,128165,2,28.0,190.0,90.0
7164,262,128165,5,33.0,190.0,90.0
7165,71,128165,5,33.0,190.0,90.0
7166,149,128173,2,18.0,172.0,59.0
7167,15,128205,1,18.0,169.0,57.0
7168,39,128253,7,32.0,,
7169,56,128260,1,22.0,165.0,58.0
7170,24,128277,9,22.0,213.0,90.0
7171,24,128277,17,26.0,213.0,90.0
7172,29,128279,4,21.0,158.0,58.0
7173,1,128282,9,22.0,177.0,80.0
7174,1,128282,10,30.0,177.0,80.0
7175,102,128341,3,25.0,187.0,78.0
7176,1,128685,11,23.0,172.0,70.0
7177,1,128685,8,27.0,172.0,70.0
7178,398,128693,1,27.0,170.0,55.0
7179,342,128707,2,19.0,163.0,
7180,50,128725,12,20.0,168.0,64.0
7181,50,128725,3,24.0,168.0,64.0
7182,50,128725,4,28.0,168.0,64.0
7183,50,128725,1,32.0,168.0,64.0
7184,108,128745,9,26.0,175.0,60.0
7185,12,128745,9,26.0,175.0,60.0
7186,12,128745,17,30.0,175.0,60.0
7187,132,128753,1,24.0,181.0,72.0
7188,132,128753,2,28.0,181.0,72.0
7189,1,128758,11,27.0,185.0,85.0
7190,1,128758,8,30.0,185.0,85.0
7191,1,128758,12,34.0,185.0,85.0
7192,23,128788,6,25.0,,
7193,133,128793,2,20.0,173.0,72.0
7194,44,128802,8,18.0,,
7195,49,128802,8,18.0,,
7196,45,128802,8,18.0,,
7197,46,128802,8,18.0,,
7198,47,128802,8,18.0,,
7199,48,128802,8,18.0,,
7200,144,128816,3,28.0,150.0,58.0
7201,340,128852,15,26.0,178.0,74.0
7202,341,128852,15,26.0,178.0,74.0
7203,69,128920,5,24.0,185.0,75.0
7204,96,128925,3,28.0,196.0,96.0
7205,1,128929,15,36.0,175.0,73.0
7206,42,128938,10,26.0,163.0,62.0
7207,224,128947,22,26.0,169.0,60.0
7208,449,128947,22,26.0,169.0,60.0
7209,154,128949,10,26.0,180.0,72.0
7210,321,128949,10,26.0,180.0,72.0
7211,154,128949,11,30.0,180.0,72.0
7212,154,128949,8,34.0,180.0,72.0
7213,321,128949,8,34.0,180.0,72.0
7214,123,128950,37,20.0,,
7215,178,128950,37,20.0,,
7216,123,128950,28,29.0,,
7217,178,128950,28,29.0,,
7218,352,128953,2,35.0,168.0,57.0
7219,184,128956,22,24.0,180.0,66.0
7220,39,128956,22,24.0,180.0,66.0
7221,442,128956,22,24.0,180.0,66.0
7222,185,128956,22,24.0,180.0,66.0
7223,37,128959,24,21.0,182.0,73.0
7224,83,128960,3,34.0,178.0,71.0
7225,24,128968,16,23.0,180.0,81.0
7226,24,128968,9,27.0,180.0,81.0
7227,89,128974,3,23.0,184.0,80.0
7228,120,128974,3,23.0,184.0,80.0
7229,89,128974,4,27.0,184.0,80.0
7230,165,128978,24,15.0,172.0,60.0
7231,182,128978,24,15.0,172.0,60.0
7232,179,128978,24,15.0,172.0,60.0
7233,19,128978,24,15.0,172.0,60.0
7234,33,128978,24,15.0,172.0,60.0
7235,113,128983,24,21.0,187.0,70.0
7236,161,128989,12,27.0,172.0,58.0
7237,161,128989,3,31.0,172.0,58.0
7238,374,128989,3,31.0,172.0,58.0
7239,161,128993,8,27.0,159.0,49.0
7240,159,128993,8,27.0,159.0,49.0
7241,161,128993,12,31.0,159.0,49.0
7242,374,128993,12,31.0,159.0,49.0
7243,159,128993,12,31.0,159.0,49.0
7244,119,128997,2,24.0,184.0,83.0
7245,36,129008,10,29.0,177.0,68.0
7246,37,129008,10,29.0,177.0,68.0
7247,82,129016,5,24.0,191.0,96.0
7248,450,129023,5,28.0,164.0,60.0
7249,212,129065,33,20.0,160.0,
7250,25,129066,12,24.0,193.0,93.0
7251,398,129083,4,27.0,165.0,53.0
7252,82,129092,20,36.0,188.0,82.0
7253,43,129180,13,,,
7254,83,129184,2,24.0,178.0,80.0
7255,83,129184,5,28.0,178.0,80.0
7256,83,129229,3,28.0,180.0,68.0
7257,23,129278,3,23.0,180.0,75.0
7258,163,129332,12,24.0,193.0,94.0
7259,296,129334,1,29.0,157.0,44.0
7260,296,129334,2,33.0,157.0,44.0
7261,296,129334,5,37.0,157.0,44.0
7262,123,129369,13,18.0,188.0,81.0
7263,123,129369,14,22.0,188.0,81.0
7264,53,129369,14,22.0,188.0,81.0
7265,126,129369,14,22.0,188.0,81.0
7266,328,129408,1,23.0,168.0,65.0
7267,216,129408,2,27.0,168.0,65.0
7268,257,129462,12,23.0,175.0,68.0
7269,25,129487,3,22.0,195.0,86.0
7270,25,129487,4,26.0,195.0,86.0
7271,70,129512,2,29.0,172.0,52.0
7272,356,129512,2,29.0,172.0,52.0
7273,70,129512,5,33.0,172.0,52.0
7274,356,129512,5,33.0,172.0,52.0
7275,8,129518,7,29.0,,
7276,212,129527,9,15.0,180.0,70.0
7277,188,129527,9,15.0,180.0,70.0
7278,189,129527,9,15.0,180.0,70.0
7279,212,129527,17,19.0,180.0,70.0
7280,1,129538,3,22.0,184.0,77.0
7281,1,129538,4,26.0,184.0,77.0
7282,1,129538,1,30.0,184.0,77.0
7283,288,129546,22,24.0,165.0,63.0
7284,26,129557,5,20.0,179.0,82.0
7285,89,129561,3,23.0,188.0,80.0
7286,176,129561,3,23.0,188.0,80.0
7287,120,129561,3,23.0,188.0,80.0
7288,89,129561,4,27.0,188.0,80.0
7289,176,129561,4,27.0,188.0,80.0
7290,120,129561,4,27.0,188.0,80.0
7291,104,129606,24,18.0,184.0,76.0
7292,68,129606,24,18.0,184.0,76.0
7293,6,129606,24,18.0,184.0,76.0
7294,22,129606,24,18.0,184.0,76.0
7295,120,129606,24,18.0,184.0,76.0
7296,104,129606,16,22.0,184.0,76.0
7297,68,129606,16,22.0,184.0,76.0
7298,22,129606,16,22.0,184.0,76.0
7299,120,129606,16,22.0,184.0,76.0
7300,31,129658,3,27.0,197.0,91.0
7301,90,129670,38,20.0,,
7302,91,129670,38,20.0,,
7303,92,129670,38,20.0,,
7304,275,129766,10,24.0,172.0,64.0
7305,12,129795,5,40.0,179.0,64.0
7306,241,129799,17,20.0,173.0,72.0
7307,241,129869,17,24.0,172.0,69.0
7308,96,129912,3,20.0,194.0,89.0
7309,96,129912,4,24.0,194.0,89.0
7310,96,129912,1,28.0,194.0,89.0
7311,96,129912,2,32.0,194.0,89.0
7312,363,129920,5,25.0,196.0,91.0
7313,112,129926,32,23.0,180.0,
7314,113,129926,32,23.0,180.0,
7315,36,129936,28,22.0,,
7316,365,129941,4,24.0,180.0,64.0
7317,365,129941,1,28.0,180.0,64.0
7318,29,129947,3,32.0,180.0,74.0
7319,36,129956,20,20.0,177.0,53.0
7320,26,129956,20,20.0,177.0,53.0
7321,1,129957,5,25.0,172.0,64.0
7322,31,129973,2,22.0,203.0,89.0
7323,64,129987,3,38.0,,
7324,64,129992,3,32.0,180.0,91.0
7325,20,129993,24,17.0,183.0,79.0
7326,21,129993,24,17.0,183.0,79.0
7327,22,129993,24,17.0,183.0,79.0
7328,68,129993,16,21.0,183.0,79.0
7329,20,129993,16,21.0,183.0,79.0
7330,21,129993,16,21.0,183.0,79.0
7331,6,129993,16,21.0,183.0,79.0
7332,22,129993,16,21.0,183.0,79.0
7333,162,130003,11,28.0,182.0,66.0
7334,36,130005,3,26.0,182.0,72.0
7335,36,130005,4,30.0,182.0,72.0
7336,152,130011,3,25.0,180.0,76.0
7337,358,130015,29,28.0,180.0,81.0
7338,422,130021,3,28.0,176.0,83.0
7339,148,130022,3,19.0,165.0,58.0
7340,33,130022,3,19.0,165.0,58.0
7341,148,130022,1,27.0,165.0,58.0
7342,33,130022,1,27.0,165.0,58.0
7343,225,130035,9,16.0,168.0,70.0
7344,96,130040,6,25.0,179.0,83.0
7345,96,130040,20,28.0,179.0,83.0
7346,1,130056,6,,,
7347,148,130057,16,18.0,163.0,57.0
7348,149,130057,16,18.0,163.0,57.0
7349,33,130057,16,18.0,163.0,57.0
7350,162,130102,12,22.0,197.0,85.0
7351,162,130102,3,27.0,197.0,85.0
7352,328,130107,2,22.0,167.0,63.0
7353,112,130115,37,24.0,178.0,66.0
7354,113,130115,37,24.0,178.0,66.0
7355,25,130149,15,25.0,172.0,52.0
7356,98,130150,9,13.0,156.0,44.0
7357,97,130150,9,13.0,156.0,44.0
7358,182,130150,9,13.0,156.0,44.0
7359,96,130222,20,22.0,185.0,86.0
7360,96,130223,15,25.0,177.0,76.0
7361,96,130223,16,33.0,177.0,76.0
7362,30,130232,12,21.0,180.0,74.0
7363,272,130235,3,26.0,178.0,73.0
7364,254,130236,3,23.0,175.0,64.0
7365,96,130315,11,20.0,178.0,80.0
7366,96,130315,8,24.0,178.0,80.0
7367,56,130316,3,22.0,166.0,65.0
7368,64,130321,4,22.0,184.0,85.0
7369,420,130388,20,25.0,177.0,117.0
7370,375,130409,1,23.0,170.0,61.0
7371,150,130461,8,16.0,,
7372,333,130464,3,23.0,175.0,73.0
7373,50,130467,12,22.0,175.0,72.0
7374,50,130467,3,26.0,175.0,72.0
7375,50,130467,4,30.0,175.0,72.0
7376,198,130473,6,18.0,,
7377,80,130477,12,22.0,178.0,88.0
7378,43,130488,16,25.0,198.0,87.0
7379,23,130493,4,22.0,176.0,74.0
7380,94,130502,25,31.0,168.0,
7381,95,130502,25,31.0,168.0,
7382,338,130534,5,20.0,186.0,88.0
7383,441,130577,22,28.0,170.0,56.0
7384,64,130599,3,23.0,188.0,90.0
7385,64,130599,4,27.0,188.0,90.0
7386,322,130603,15,31.0,177.0,94.0
7387,64,130610,12,24.0,183.0,84.0
7388,64,130610,4,32.0,183.0,84.0
7389,31,130629,2,18.0,200.0,104.0
7390,29,130634,5,28.0,175.0,65.0
7391,42,130638,5,21.0,168.0,66.0
7392,31,130639,3,21.0,199.0,89.0
7393,384,130639,4,25.0,199.0,89.0
7394,58,130641,1,23.0,178.0,72.0
7395,114,130641,1,23.0,178.0,72.0
7396,58,130641,2,27.0,178.0,72.0
7397,114,130641,2,27.0,178.0,72.0
7398,58,130641,5,31.0,178.0,72.0
7399,114,130641,5,31.0,178.0,72.0
7400,96,130648,9,21.0,190.0,77.0
7401,177,130669,5,28.0,167.0,79.0
7402,25,130716,14,29.0,,
7403,65,130716,6,33.0,,
7404,66,130721,24,23.0,173.0,72.0
7405,60,130731,20,18.0,169.0,51.0
7406,221,130732,6,22.0,,
7407,70,130738,3,21.0,166.0,50.0
7408,356,130738,4,25.0,166.0,50.0
7409,296,130738,1,29.0,166.0,50.0
7410,296,130738,2,33.0,166.0,50.0
7411,332,130754,2,20.0,173.0,87.0
7412,332,130754,5,24.0,173.0,87.0
7413,25,130755,17,26.0,200.0,96.0
7414,25,130755,10,30.0,200.0,96.0
7415,67,130765,11,26.0,180.0,74.0
7416,35,130766,10,31.0,179.0,65.0
7417,181,130767,4,24.0,183.0,64.0
7418,181,130767,1,28.0,183.0,64.0
7419,29,130783,3,20.0,165.0,62.0
7420,186,130784,8,27.0,181.0,75.0
7421,186,130784,12,31.0,181.0,75.0
7422,161,130788,12,24.0,162.0,57.0
7423,374,130788,12,24.0,162.0,57.0
7424,161,130788,3,28.0,162.0,57.0
7425,374,130788,3,28.0,162.0,57.0
7426,189,130792,9,24.0,160.0,54.0
7427,451,130798,10,21.0,183.0,100.0
7428,451,130798,11,25.0,183.0,100.0
7429,376,130798,12,33.0,183.0,100.0
7430,376,130798,4,41.0,183.0,100.0
7431,89,130802,11,21.0,204.0,95.0
7432,120,130802,11,21.0,204.0,95.0
7433,121,130813,11,21.0,184.0,78.0
7434,198,130813,11,21.0,184.0,78.0
7435,36,130819,24,24.0,180.0,68.0
7436,37,130819,24,24.0,180.0,68.0
7437,240,130850,3,21.0,185.0,74.0
7438,30,130850,4,25.0,185.0,74.0
7439,44,130852,10,17.0,156.0,56.0
7440,45,130852,10,17.0,156.0,56.0
7441,46,130852,10,17.0,156.0,56.0
7442,47,130852,10,17.0,156.0,56.0
7443,48,130852,10,17.0,156.0,56.0
7444,66,130857,14,29.0,,
7445,182,130864,5,22.0,179.0,61.0
7446,179,130864,5,22.0,179.0,61.0
7447,33,130864,5,22.0,179.0,61.0
7448,179,130865,20,17.0,163.0,58.0
7449,33,130865,20,17.0,163.0,58.0
7450,256,130866,7,19.0,,
7451,36,130869,17,20.0,182.0,71.0
7452,37,130869,17,20.0,182.0,71.0
7453,1,130891,16,23.0,167.0,68.0
7454,131,130911,4,25.0,175.0,62.0
7455,299,130911,4,25.0,175.0,62.0
7456,158,130920,3,27.0,162.0,51.0
7457,20,130954,16,18.0,187.0,78.0
7458,21,130954,16,18.0,187.0,78.0
7459,22,130954,16,18.0,187.0,78.0
7460,34,130954,16,18.0,187.0,78.0
7461,68,130954,9,21.0,187.0,78.0
7462,20,130954,9,21.0,187.0,78.0
7463,22,130954,9,21.0,187.0,78.0
7464,20,130964,15,19.0,185.0,77.0
7465,21,130964,15,19.0,185.0,77.0
7466,6,130964,15,19.0,185.0,77.0
7467,22,130964,15,19.0,185.0,77.0
7468,104,130964,24,23.0,185.0,77.0
7469,68,130964,24,23.0,185.0,77.0
7470,6,130964,24,23.0,185.0,77.0
7471,22,130964,24,23.0,185.0,77.0
7472,182,130966,12,20.0,175.0,61.0
7473,280,130966,3,24.0,175.0,61.0
7474,20,131020,6,20.0,,
7475,21,131020,6,20.0,,
7476,250,131026,6,23.0,,
7477,35,131037,15,23.0,187.0,83.0
7478,62,131038,13,23.0,,
7479,30,131039,3,24.0,184.0,76.0
7480,30,131039,4,28.0,184.0,76.0
7481,166,131040,20,18.0,174.0,65.0
7482,166,131040,15,22.0,174.0,65.0
7483,399,131040,15,22.0,174.0,65.0
7484,109,131048,25,29.0,181.0,74.0
7485,109,131048,37,33.0,181.0,74.0
7486,265,131052,12,25.0,183.0,83.0
7487,399,131053,15,23.0,169.0,71.0
7488,100,131057,11,51.0,168.0,82.0
7489,101,131057,11,51.0,168.0,82.0
7490,399,131058,15,21.0,171.0,59.0
7491,133,131069,6,,,
7492,379,131115,13,47.0,,
7493,25,131140,17,23.0,197.0,93.0
7494,96,131142,20,22.0,177.0,79.0
7495,96,131142,15,26.0,177.0,79.0
7496,96,131142,16,34.0,177.0,79.0
7497,67,131166,3,43.0,175.0,90.0
7498,250,131234,3,27.0,179.0,80.0
7499,53,131234,3,27.0,179.0,80.0
7500,392,131269,20,23.0,160.0,65.0
7501,392,131269,15,27.0,160.0,65.0
7502,11,131334,6,22.0,,
7503,22,131459,20,17.0,177.0,68.0
7504,20,131459,15,21.0,177.0,68.0
7505,21,131459,15,21.0,177.0,68.0
7506,22,131459,15,21.0,177.0,68.0
7507,1,131472,20,24.0,175.0,74.0
7508,1,131472,15,28.0,175.0,74.0
7509,200,131481,5,22.0,182.0,78.0
7510,71,131481,5,22.0,182.0,78.0
7511,25,131487,28,19.0,,
7512,271,131487,13,31.0,,
7513,271,131487,14,35.0,,
7514,82,131487,6,39.0,,
7515,161,131489,4,23.0,158.0,55.0
7516,374,131489,4,23.0,158.0,55.0
7517,161,131489,1,27.0,158.0,55.0
7518,374,131489,1,27.0,158.0,55.0
7519,71,131491,11,27.0,183.0,85.0
7520,71,131491,8,31.0,183.0,85.0
7521,94,131504,8,21.0,178.0,75.0
7522,95,131504,8,21.0,178.0,75.0
7523,94,131504,12,25.0,178.0,75.0
7524,95,131504,12,25.0,178.0,75.0
7525,95,131504,3,29.0,178.0,75.0
7526,95,131504,4,33.0,178.0,75.0
7527,71,131509,10,20.0,173.0,76.0
7528,95,131511,12,30.0,183.0,80.0
7529,95,131511,3,34.0,183.0,80.0
7530,83,131515,3,31.0,173.0,68.0
7531,197,131517,10,18.0,190.0,77.0
7532,34,131517,10,18.0,190.0,77.0
7533,197,131517,11,22.0,190.0,77.0
7534,34,131517,11,22.0,190.0,77.0
